Pred_tongue_area,Pred_tongue_centroid_x,Pred_tongue_centroid_y,Pred_tongue_tip_y,Pred_tongue_dorsum_height,Pred_tongue_width,Pred_jaw_area,Pred_jaw_centroid_y,Pred_jaw_opening,Pred_lip_area,Pred_lip_centroid_y,Pred_lip_aperture,Pred_constriction_degree,Pred_constriction_location_y,Target_tongue_area,Target_tongue_centroid_x,Target_tongue_centroid_y,Target_tongue_tip_y,Target_tongue_dorsum_height,Target_tongue_width,Target_jaw_area,Target_jaw_centroid_y,Target_jaw_opening,Target_lip_area,Target_lip_centroid_y,Target_lip_aperture,Target_constriction_degree,Target_constriction_location_y
0.26165393,0.6671941,0.45495966,-0.0016998576,0.09225216,0.9610695,-0.0049186856,-0.03565845,-0.0007771775,-0.0047180397,-0.008210219,-0.01276874,0.056538202,0.2773094,0.29535148,0.6707511,0.43458092,0.0,0.06126332,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26190564,0.66721344,0.45661542,0.0011419973,0.09520908,0.9614185,-0.005519501,-0.035569366,-0.0035146251,-0.007042358,-0.010607876,-0.014462464,0.054629706,0.2724341,0.29620183,0.67049444,0.43358967,0.0,0.061893865,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.95238096
0.2632428,0.66662097,0.45824265,0.0010860534,0.09428614,0.95754164,-0.005741965,-0.03524396,-0.00058424287,-0.0012802521,-0.012335063,-0.017930076,0.057405002,0.27025777,0.29818594,0.67016906,0.4329678,0.0,0.061806913,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26553196,0.667778,0.45653594,0.001482869,0.0945642,0.95977926,-0.0054224455,-0.035261087,-0.0032242248,-0.007784753,-0.0077334465,-0.014628328,0.05798586,0.26448599,0.29776078,0.67000407,0.43358037,0.0,0.062002834,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26845062,0.6676859,0.4580495,0.0022953704,0.09411762,0.9589169,-0.0062974645,-0.036547184,-0.0037781643,-0.002511725,-0.011364529,-0.018893346,0.060790773,0.25314,0.2967687,0.66971964,0.43286943,0.0,0.06207483,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.95238096
0.26430893,0.66921484,0.45826793,0.0013159001,0.09387948,0.9553366,-0.0032475162,-0.04098402,-0.0031043934,-0.0046877735,-0.005038579,-0.014090384,0.056068443,0.26429424,0.29719388,0.670158,0.43133047,0.0,0.06160714,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.95238096
0.26416868,0.6680218,0.4601279,0.0012691338,0.09548776,0.9599093,-0.0067344764,-0.034678414,-0.0006539263,-0.005356539,-0.0070742033,-0.016393261,0.05675296,0.27751082,0.29818594,0.66888463,0.43224922,0.0,0.061530534,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.9404762
0.26489946,0.6673759,0.45800442,0.0035695992,0.09465003,0.9593197,-0.006663833,-0.037463054,-0.0005315412,-0.0063571846,-0.008105973,-0.01812959,0.057732765,0.2671088,0.29875284,0.66848516,0.43205023,0.0,0.06171537,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26593956,0.66752625,0.45997262,0.0051756236,0.09688704,0.9563037,-0.0054837847,-0.03191543,-0.0011014566,-0.0034425473,-0.014478899,-0.021595418,0.05757212,0.26684427,0.29960316,0.6700849,0.43307653,0.0,0.061332468,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2645838,0.6668985,0.45678705,0.004259722,0.094895735,0.959938,-0.004996906,-0.041158874,-0.0028096344,-0.0043134256,-0.011949144,-0.015550744,0.05779366,0.27498007,0.3004535,0.66967094,0.431761,0.0,0.061431795,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.95238096
0.26716584,0.66773325,0.46004468,0.0032902004,0.095779315,0.9569141,-0.006884,-0.040175155,-0.0022035334,-0.006590273,-0.009961678,-0.017680869,0.05812611,0.2670506,0.3004535,0.6689241,0.43142408,0.0,0.06153023,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26634142,0.667594,0.45775282,0.0049125073,0.09315437,0.9557161,-0.0027546494,-0.03522826,-0.003297681,-0.002719824,-0.0121938735,-0.018782452,0.05792694,0.26514852,0.30130386,0.67018324,0.43055367,0.0,0.061476726,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26448908,0.66825485,0.45787022,0.002427551,0.09396565,0.956364,-0.004677253,-0.035612237,-0.0013231747,-0.0028331517,-0.0071282964,-0.012870816,0.05770876,0.2854952,0.30116212,0.6708235,0.43107563,0.0,0.061610486,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26494062,0.6677651,0.45927376,0.0012556976,0.09480594,0.9575918,-0.006007972,-0.032844856,0.00022735912,-0.0028966996,-0.009607678,-0.018120829,0.056932535,0.28046817,0.3010204,0.67034906,0.4307405,0.0,0.06115204,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26667503,0.6670353,0.45791015,0.0016363002,0.094646215,0.95427734,-0.006272215,-0.0411618,-0.003202566,-0.0029761293,-0.0121268425,-0.02287063,0.060807735,0.26528695,0.30087867,0.67030036,0.4307864,0.0,0.06128946,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26504856,0.6673771,0.4583969,0.006620907,0.09435828,0.95487213,-0.0049298806,-0.043451164,-0.0017575137,-0.0024988838,-0.01219917,-0.017033331,0.059196316,0.27455664,0.30215418,0.67002255,0.43032476,0.0,0.06136146,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.2629901,0.6671066,0.45632982,0.0037646869,0.095227376,0.9614888,-0.0054755635,-0.040281907,-0.0012785243,-0.004228068,-0.009234536,-0.018297816,0.055954885,0.30219918,0.30172902,0.670072,0.4291977,0.0,0.061068498,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26688948,0.6676767,0.4572562,0.00048568193,0.09314729,0.9565076,-0.003943055,-0.03881833,-0.0035315119,-0.0057031712,-0.014518175,-0.022506073,0.05870274,0.27002937,0.30201247,0.67010236,0.42981163,0.0,0.060834672,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26576695,0.667767,0.45830914,0.003039238,0.09409343,0.9558833,-0.0033871306,-0.0394513,-0.0024801018,0.00065212743,-0.006733965,-0.018201424,0.055616178,0.26469347,0.30272108,0.670033,0.4295635,0.0,0.0609724,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26560694,0.66728896,0.45803416,0.00017326092,0.09453653,0.9539787,-0.0048443475,-0.034432266,0.0013959613,0.0025406703,-0.012254225,-0.020123102,0.061370704,0.28894553,0.30229592,0.66964144,0.43013975,0.0,0.060870025,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.2659725,0.66692567,0.4570719,0.0030854035,0.09417218,0.95542425,-0.0063821627,-0.03778652,-0.00070882123,-0.0032248176,-0.012085148,-0.02064464,0.05624873,0.2711466,0.30172902,0.669949,0.43070188,0.0,0.060666453,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.2652069,0.6671764,0.4584682,0.006897048,0.095562145,0.9552203,-0.005971954,-0.04137276,-0.0014488352,-0.00093676243,-0.012390992,-0.024585744,0.055464152,0.27135834,0.30059522,0.6692317,0.43143958,0.0,0.06059873,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26500395,0.6669954,0.45782673,0.0053223176,0.09409088,0.95498365,-0.0027177206,-0.03868835,-0.00088966545,-0.0021834201,-0.0154953,-0.01956081,0.05653357,0.27973738,0.3004535,0.66905886,0.4311096,0.0,0.06038765,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.2674758,0.6675177,0.4582417,0.0011012796,0.09467407,0.951622,-0.006133208,-0.03905741,-0.0031622006,-0.0022020945,-0.013611461,-0.019827582,0.056270145,0.262252,0.30017006,0.6698536,0.42874566,0.0,0.060009718,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26457524,0.66655177,0.4565127,0.0027983235,0.09457533,0.95527214,-0.00097486674,-0.032118935,-0.003620808,-0.00017802417,-0.01575515,-0.023343354,0.055382136,0.27865157,0.29960316,0.6695668,0.42783934,0.0,0.060252674,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26333663,0.6671183,0.45962867,0.006561516,0.09638533,0.95588976,-0.0050358297,-0.039966583,-0.0011085793,0.00060587097,-0.0055695768,-0.018570457,0.053545076,0.29059973,0.29960316,0.66930217,0.42898816,0.0,0.06033,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.2642985,0.66690624,0.45910972,0.0046551153,0.09509834,0.9549168,-0.005648181,-0.041130714,-0.0021984316,0.0003302209,-0.009813526,-0.012127459,0.054416154,0.29101875,0.3003118,0.66977346,0.43133554,0.0,0.060090706,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26655978,0.6662112,0.4583027,0.0032099173,0.09516394,0.9514257,-0.0073168306,-0.03902863,-0.0017671664,2.8129667e-05,-0.012971774,-0.021516688,0.057220176,0.27187008,0.30073696,0.66891634,0.43070328,0.0,0.060007524,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26560748,0.66653425,0.45794868,0.008607159,0.094191596,0.95355755,-0.0035781874,-0.041719876,-0.0017901082,0.0037710862,-0.015260864,-0.021943087,0.054982327,0.27126738,0.30314627,0.6698001,0.4303357,0.0,0.059820753,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26370868,0.66618925,0.45478445,0.0066420785,0.09292774,0.9554275,-0.0034047375,-0.038797498,-0.0018702354,0.0008457145,-0.013624052,-0.023756023,0.055669274,0.29673815,0.30272108,0.66983235,0.4313247,0.0,0.059987985,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26480103,0.6672598,0.45705125,0.002089547,0.09518422,0.95368314,-0.004429085,-0.037946165,-0.004289922,0.0014154986,-0.009142658,-0.015901431,0.05332932,0.28827608,0.30314627,0.67076296,0.43149334,0.0,0.060072415,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26474038,0.66626096,0.45732617,0.0057733175,0.09443083,0.9575149,-0.0030738558,-0.036489468,-0.0022826046,0.0027873814,-0.011520503,-0.01681009,0.052809246,0.28670445,0.30314627,0.6707685,0.43173268,0.0,0.059606675,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26486105,0.6668076,0.45856485,0.002305787,0.0949042,0.9540862,-0.0049740444,-0.03859297,-0.0009842636,0.0034523914,-0.0092201345,-0.016339594,0.054472085,0.2953172,0.30201247,0.66949344,0.43206856,0.0,0.06010656,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26637784,0.6674789,0.45831785,0.002923077,0.09441044,0.95501834,-0.0052817063,-0.04009499,-0.00092361774,-0.00040054414,-0.011298628,-0.022772014,0.05603206,0.2868053,0.3039966,0.66993004,0.431574,0.0,0.05993813,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.2650859,0.66678125,0.45760977,-0.0011841399,0.095334366,0.9509788,-0.0027999142,-0.036237862,-0.0006794925,0.0033384105,-0.015081061,-0.0229502,0.05619174,0.28022495,0.30357143,0.66979015,0.43160042,0.0,0.06805298,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.2636122,0.667237,0.4574601,0.0045279544,0.09471201,0.9550484,-0.0028261151,-0.041047767,-0.001845249,-0.0011369791,-0.010574018,-0.01674619,0.054995086,0.28849912,0.30428004,0.66993815,0.43286315,0.0,0.06852497,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26532686,0.6678166,0.46020693,0.0023946818,0.09449594,0.9555912,-0.0041129054,-0.03255427,-0.0027942215,0.00063933525,-0.01138332,-0.01969466,0.055111513,0.29118305,0.30541384,0.66992044,0.4330792,0.0,0.06832069,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26411024,0.6672036,0.45734212,0.0031041503,0.0939057,0.95470154,-0.0022107465,-0.035228904,-0.0029156744,0.0007226467,-0.01199435,-0.018597865,0.054025043,0.28542894,0.30484694,0.66981584,0.43320382,0.0,0.06793651,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0952381
0.26494068,0.66651857,0.45862114,0.0029679332,0.095337376,0.9536155,-0.0044050924,-0.035364483,-0.0017165281,0.0024806233,-0.009209865,-0.016668517,0.053184375,0.2918644,0.30385488,0.6695207,0.43321338,0.0,0.0678412,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26287842,0.66670215,0.456562,-0.0010167267,0.09415372,0.9547499,-0.0031956893,-0.035844725,-0.002728505,-0.00043969415,-0.007009687,-0.009226296,0.052184395,0.29950997,0.3052721,0.6708118,0.43382192,0.0,0.06860416,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26509613,0.6671556,0.4584413,0.0021061013,0.09434062,0.9569588,-0.0039713653,-0.0323858,-0.0049197823,-0.0036500087,-0.013129156,-0.018993068,0.0547393,0.291921,0.30357143,0.6693122,0.4323118,0.0,0.068087816,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26574156,0.6664935,0.45726955,0.0015142187,0.09354628,0.95440835,-0.0044969358,-0.037106596,-0.001720008,0.0014890423,-0.012723347,-0.013852095,0.055529002,0.28711152,0.30442178,0.6697703,0.4325452,0.0,0.06807287,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26554993,0.66614145,0.455388,-0.0064042984,0.09340302,0.9539284,-0.0031795998,-0.033397604,-0.0037834772,-0.0046374546,-0.013690779,-0.014780713,0.055064768,0.28618366,0.3045635,0.66993505,0.43251014,0.0,0.06807287,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.48809522
0.26680055,0.6669601,0.45655572,0.0009469483,0.09228882,0.95401645,-0.0022945148,-0.03228794,-0.0020979415,-0.0020118412,-0.014224021,-0.018456958,0.057205867,0.28208324,0.3059807,0.67102826,0.43126225,0.0,0.06851151,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26514965,0.6669651,0.4567237,1.2981705e-05,0.09326427,0.95101345,-0.0039449004,-0.0323466,0.0003714934,0.0017713429,-0.016252318,-0.016920196,0.05525481,0.2821939,0.30555555,0.67099565,0.43097335,0.0,0.06821534,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26384616,0.66700673,0.4591153,0.002977868,0.094718724,0.9553653,-0.004085346,-0.037147522,0.0013304302,-0.0018985281,-0.014793549,-0.01562935,0.053701553,0.2989827,0.30484694,0.67015344,0.43070775,0.0,0.06892092,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2662751,0.66677785,0.45981503,0.0026952084,0.09497003,0.95389175,-0.0034580927,-0.036152456,-0.0036570881,0.001786395,-0.010432503,-0.018438693,0.056946326,0.29284966,0.30442178,0.67069036,0.4314146,0.0,0.06869763,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26430953,0.66670465,0.45784214,0.0041339695,0.094333835,0.9560239,-0.003470825,-0.03922846,-0.0033401572,0.00055000465,-0.011626627,-0.01799887,0.05293358,0.28842285,0.3052721,0.6715579,0.43248993,0.0,0.06983418,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2647685,0.6675533,0.45879516,0.00015088916,0.093905896,0.9543068,-0.0010588099,-0.03525269,-0.0024583694,-0.002005021,-0.009717795,-0.020138562,0.056401677,0.30095124,0.3052721,0.6716795,0.43273866,0.0,0.069777355,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2644431,0.6677617,0.45927778,0.002386123,0.094465345,0.95371276,-0.0025309413,-0.040144064,-0.0051584635,0.00058748387,-0.010080975,-0.016192675,0.053843826,0.29727268,0.3056973,0.6710875,0.43205953,0.0,0.06987119,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26472738,0.66717637,0.4546349,0.0008136425,0.09224558,0.9561067,-0.004721768,-0.035672914,-0.002434263,0.0014371602,-0.013120046,-0.01930987,0.053941853,0.29841632,0.30555555,0.67175215,0.43477228,0.0,0.07035365,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26592833,0.6669352,0.45445278,0.0038019316,0.0917654,0.9552782,-0.004269395,-0.034882322,-0.0045259143,-0.003451012,-0.010898842,-0.017341297,0.054939646,0.28787553,0.3059807,0.6718774,0.43433908,0.0,0.07087178,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26453647,0.66596216,0.45522055,0.0034946362,0.093605936,0.95626646,-0.0023154153,-0.033182003,-0.0038504305,-0.004465971,-0.014732243,-0.015955433,0.052188527,0.29874596,0.3052721,0.67160213,0.43273312,0.0,0.07179568,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2641323,0.66598755,0.4578529,0.009610009,0.09515205,0.9566958,-0.002698767,-0.03894555,-0.0037938019,-0.002283996,-0.011884902,-0.015168697,0.05268587,0.30316684,0.30442178,0.6714441,0.4329997,0.0,0.071611725,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26270592,0.6664502,0.45733088,0.0110297855,0.09499649,0.95506567,-0.0019164768,-0.038082775,-0.0043505076,0.0028684912,-0.008699946,-0.023467254,0.052849367,0.3121183,0.3045635,0.6723393,0.4324769,0.0,0.070516825,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2644676,0.6664134,0.45826256,0.0059086094,0.09477598,0.9527134,-0.0028538704,-0.04099427,-0.002506229,0.004677416,-0.010764761,-0.01861617,0.051696464,0.28976908,0.3039966,0.67227215,0.43294483,0.0,0.07106307,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26443684,0.6667747,0.45756656,0.006954685,0.0951781,0.9553677,-0.0032056593,-0.03674203,-0.0063983058,-0.0024434365,-0.013729717,-0.016361343,0.050948597,0.2907302,0.30229592,0.67156696,0.43382895,0.0,0.07111181,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.89285713
0.26490614,0.6665888,0.4576072,0.003433153,0.09401566,0.9551148,-0.0025465721,-0.035665788,-0.0060266363,0.0015837187,-0.010171222,-0.016755762,0.05207604,0.27333143,0.3010204,0.6708423,0.4340306,0.0,0.07094811,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26441032,0.6664857,0.4576834,0.004588755,0.0944865,0.9564008,-0.0023533849,-0.036192708,-0.0026566149,0.0011569532,-0.011885909,-0.015288241,0.052590214,0.29653957,0.30073696,0.6700047,0.43393475,0.0,0.07084265,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26491693,0.6673849,0.45567515,0.00022571487,0.09358683,0.9546388,-0.0030283718,-0.03198035,-0.0058030747,0.0012546657,-0.012605301,-0.017148132,0.05216665,0.28706986,0.30144557,0.67107147,0.4367542,0.0,0.07116165,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26441526,0.6674678,0.45729148,0.00267981,0.093186565,0.9556525,-0.003720743,-0.033677496,-0.004824988,-7.2801486e-06,-0.012270207,-0.018742878,0.05614325,0.31078783,0.30172902,0.67164886,0.4367633,0.0,0.07094918,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.2651335,0.66663605,0.45687065,-0.00010759197,0.09307636,0.9545037,-0.0031843851,-0.03425134,-0.003007906,0.0021559047,-0.0101079345,-0.01703212,0.054230414,0.299325,0.3010204,0.6717223,0.43812215,0.0,0.07070463,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26703906,0.66730225,0.45634162,0.00431054,0.09203203,0.9521963,-0.0059498474,-0.040730916,-0.0026806076,0.0067429226,-0.0052491296,-0.016124688,0.05613647,0.27934545,0.3010204,0.6712627,0.4361268,0.0,0.07084656,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2647126,0.66697323,0.45839095,0.0030235462,0.094594374,0.95625746,-0.004723075,-0.041105933,-0.004087372,-0.0018486623,-0.012787934,-0.01597807,0.053203646,0.28980157,0.2998866,0.67061615,0.43780944,0.0,0.06988042,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26368326,0.66757363,0.45596108,0.0032980544,0.0928788,0.9565408,-0.00391048,-0.044705704,-0.0026671716,0.00017337222,-0.013074841,-0.017362766,0.05374686,0.2945978,0.30002835,0.66957957,0.4362811,0.0,0.07090181,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.26537582,0.6667967,0.4563527,0.0020237416,0.09295946,0.9548384,-0.0044752154,-0.032552958,-0.0046360493,-0.00079726614,-0.010564286,-0.02040808,0.05530071,0.3042633,0.29889455,0.66908264,0.435458,0.0,0.07092593,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2644481,0.66633713,0.45599577,0.005681291,0.09403368,0.9564558,-0.0027202526,-0.036777534,-0.004639134,0.00045893062,-0.008286778,-0.016914716,0.052564193,0.30467504,0.299178,0.6687194,0.43522027,0.0,0.07058201,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.48809522
0.2656666,0.66654724,0.45721176,0.0038774451,0.09488503,0.955735,-0.00459629,-0.037590556,-0.0033482555,-0.0016750088,-0.010638654,-0.014321221,0.05448597,0.30753133,0.2990363,0.6685455,0.43612614,0.0,0.07092368,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26503053,0.6662957,0.4543888,-0.003255696,0.09342803,0.9532644,-0.0049474365,-0.04154938,-0.0023477937,0.0011398122,-0.010156456,-0.017630028,0.056407385,0.3083643,0.29946145,0.6686104,0.43570977,0.0,0.07053506,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
