Pred_tongue_area,Pred_tongue_centroid_x,Pred_tongue_centroid_y,Pred_tongue_tip_y,Pred_tongue_dorsum_height,Pred_tongue_width,Pred_jaw_area,Pred_jaw_centroid_y,Pred_jaw_opening,Pred_lip_area,Pred_lip_centroid_y,Pred_lip_aperture,Pred_constriction_degree,Pred_constriction_location_y,Target_tongue_area,Target_tongue_centroid_x,Target_tongue_centroid_y,Target_tongue_tip_y,Target_tongue_dorsum_height,Target_tongue_width,Target_jaw_area,Target_jaw_centroid_y,Target_jaw_opening,Target_lip_area,Target_lip_centroid_y,Target_lip_aperture,Target_constriction_degree,Target_constriction_location_y
0.27507466,0.6536456,0.44236606,-0.0031996286,0.08534835,0.9470169,-0.008272477,-0.03878706,-0.0046886224,-0.017196361,-0.017409444,-0.012740315,0.07226537,0.26526767,0.29322562,0.66229945,0.45128772,0.0,0.071540095,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.2744832,0.6542144,0.44265062,-0.000835347,0.08571784,0.9491463,-0.0063497303,-0.04142462,-0.007943617,-0.016311502,-0.020674579,-0.014506212,0.07201498,0.27791896,0.29450113,0.66377354,0.45059353,0.0,0.07148343,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27436817,0.6539777,0.44143587,-0.0021764226,0.08652836,0.951596,-0.0043603247,-0.046655066,-0.0062878486,-0.017266113,-0.013102923,-0.009949092,0.072550446,0.30017772,0.29379252,0.66161877,0.449969,0.0,0.07109711,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.2731288,0.6535402,0.44103986,-0.004276974,0.08533468,0.95036334,-0.007268056,-0.04839633,-0.004952668,-0.014052899,-0.018109927,-0.01356374,0.07266568,0.30231845,0.29450113,0.6614533,0.4490639,0.0,0.070386216,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27232438,0.6530509,0.4413452,-0.0049207145,0.08430378,0.9517508,-0.0057888753,-0.045874774,-0.0046469737,-0.01039959,-0.019505717,-0.009041359,0.073247604,0.30418625,0.2910998,0.66117793,0.45078707,0.0,0.07102985,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.2719338,0.6534521,0.4424893,-0.006369735,0.086495765,0.9491313,-0.003945059,-0.04119555,-0.0027939011,-0.007457225,-0.021012899,-0.0058164652,0.0722876,0.30918786,0.2923753,0.65805113,0.44655263,0.0,0.07173311,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27300575,0.6526789,0.44303262,-0.01076734,0.088307336,0.9507849,-0.0042567477,-0.04635813,-0.0044720164,-0.0109485015,-0.022051571,-0.013175991,0.07043641,0.3058768,0.2923753,0.6578838,0.44665074,0.0,0.07206682,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27061963,0.6525752,0.44324768,-0.0072736777,0.0892248,0.95340204,-0.0030292564,-0.04565785,-0.007647114,-0.015254557,-0.016149245,-0.013317499,0.06824088,0.31808847,0.29223356,0.6580816,0.44658446,0.0,0.07198228,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.2715106,0.6524404,0.44497502,-0.0067121945,0.09111059,0.9528985,-0.0054350053,-0.050369628,-0.011896334,-0.012866533,-0.011058504,-0.013818903,0.0703085,0.31398377,0.2930839,0.6577151,0.44692364,0.0,0.07220018,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.2718853,0.6535074,0.4451968,-0.0014983593,0.08929967,0.94999164,-0.005339979,-0.043149523,-0.0068416246,-0.00756527,-0.01490552,-0.019950345,0.070924744,0.3069326,0.29450113,0.6583425,0.44757435,0.0,0.072143406,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27290967,0.6528915,0.44285756,-0.0051097693,0.086742684,0.94991726,-0.00746777,-0.04083287,-0.0043394184,-0.014375599,-0.018980296,-0.020528775,0.07288598,0.2940289,0.29407597,0.65794605,0.44681585,0.0,0.07159278,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27313292,0.65428317,0.44554728,-0.004451936,0.08736561,0.94575113,-0.008271258,-0.039385248,-0.0031850743,-0.0077888872,-0.018671317,-0.018549725,0.07391005,0.29406908,0.29393423,0.6573162,0.446618,0.0,0.07115427,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27252626,0.65423954,0.44539094,-0.0043832664,0.08876655,0.9480535,-0.0072756372,-0.04375894,-0.0045991875,-0.010235922,-0.016551755,-0.014623768,0.07042135,0.2855603,0.29421768,0.6580363,0.44641137,0.0,0.071155526,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27181667,0.6546995,0.4450511,-0.005283259,0.08799295,0.9466398,-0.005492647,-0.04727097,-0.0043239715,-0.011199456,-0.019046767,-0.019103296,0.07196456,0.29252216,0.29393423,0.65833795,0.44661224,0.0,0.0715103,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.27135715,0.65532374,0.45095444,-0.0056671165,0.09122977,0.948295,-0.0066667963,-0.036282223,-0.007405147,-0.011999612,-0.014082322,-0.018727913,0.068356894,0.29314122,0.29336736,0.65802276,0.44695193,0.0,0.07131936,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.5
0.2731211,0.65488017,0.4478152,-0.0066110287,0.08960611,0.94629455,-0.005624408,-0.034742787,-0.008182146,-0.0135210585,-0.018362772,-0.01747816,0.07037541,0.26618135,0.29506803,0.657598,0.44619414,0.0,0.07126586,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.51190484
0.27173233,0.65488243,0.4468357,-0.0051381495,0.08955261,0.94823843,-0.0070408094,-0.039188497,-0.0063080443,-0.013721048,-0.017118946,-0.017475117,0.06928657,0.27126688,0.29478458,0.65803,0.4468006,0.0,0.07101806,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809,0.51190484
0.27300218,0.6538282,0.44778258,-0.0075558024,0.0914772,0.94402236,-0.005363823,-0.035992023,-0.006341042,-0.013674526,-0.016516246,-0.022493355,0.07026294,0.28016853,0.29662699,0.6628273,0.44787046,0.0,0.071123324,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.11904762,0.51190484
0.27301836,0.65366656,0.44968334,-0.0033864323,0.092496656,0.9476805,-0.0071235015,-0.040492576,-0.0077885734,-0.010387687,-0.014608239,-0.021270413,0.06661468,0.26817766,0.29691043,0.66161495,0.44673827,0.0,0.07087357,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27421892,0.65398324,0.4481019,-0.0048193415,0.09231442,0.94607943,-0.007177982,-0.041390866,-0.007066912,-0.015501668,-0.020418739,-0.019472415,0.06598499,0.2727656,0.29761904,0.6613322,0.44640023,0.0,0.07067932,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27122366,0.6536101,0.44788823,-0.003946131,0.09465131,0.9522015,-0.0066398885,-0.040909283,-0.008444824,-0.014734278,-0.015721368,-0.017789923,0.062451527,0.2875026,0.29591838,0.66217387,0.44825307,0.0,0.07134374,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27048752,0.6540554,0.4502855,-0.00416963,0.09481965,0.9507195,-0.006260045,-0.03750132,-0.009978153,-0.015139765,-0.015981495,-0.020358792,0.06215904,0.2809922,0.29577664,0.662571,0.44846785,0.0,0.07131573,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.11904762,0.5
0.27346942,0.65396214,0.44747138,-0.0053657866,0.09136011,0.9455146,-0.00665721,-0.035612904,-0.00511635,-0.01498808,-0.014235193,-0.020368323,0.06908741,0.26126182,0.29591838,0.6622537,0.44815043,0.0,0.071061835,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.11904762,0.5
0.2715209,0.6541737,0.44944903,0.00046461076,0.093605176,0.94846433,-0.0074079316,-0.041216344,-0.004696814,-0.013116801,-0.011944149,-0.0205858,0.061892856,0.2628529,0.29705215,0.66120845,0.4475191,0.0,0.070979334,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.2711468,0.6537071,0.4485364,-0.0033563338,0.09445915,0.9487746,-0.0077194907,-0.04025064,-0.0065544476,-0.012644904,-0.01266288,-0.018490136,0.06375765,0.27878493,0.29648528,0.6608281,0.44745857,0.0,0.07128852,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27340192,0.6544482,0.45435172,-0.0063861003,0.09589866,0.9435034,-0.006678964,-0.03441842,-0.005865722,-0.0053196307,-0.018451743,-0.0204573,0.06689523,0.268586,0.29563493,0.6612907,0.44705635,0.0,0.071428575,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.26993227,0.65479344,0.45133635,-0.006674904,0.09383421,0.9493705,-0.0055029034,-0.043171298,-0.007475678,-0.009945227,-0.013005226,-0.019658573,0.060738407,0.2746995,0.29393423,0.66075444,0.4457168,0.0,0.07095126,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.2690686,0.6542935,0.45152286,-0.005242295,0.094625846,0.9487069,-0.00734727,-0.03848071,-0.008233971,-0.012265063,-0.013237549,-0.022987977,0.059108634,0.26554912,0.29407597,0.66210556,0.4458405,0.0,0.0711478,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27045023,0.6551261,0.45133054,-0.006711104,0.09374699,0.9490756,-0.0046361303,-0.03259224,-0.005563545,-0.009971904,-0.00636312,-0.01835755,0.061696105,0.2702092,0.29450113,0.66128147,0.44610775,0.0,0.07125971,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27161586,0.65419227,0.45047098,-0.00064896455,0.09409131,0.9461212,-0.006102334,-0.033077437,-0.002955545,-0.01225326,-0.015074585,-0.027111512,0.062113408,0.25635085,0.29464287,0.66179365,0.44549233,0.0,0.07077819,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.26977345,0.6546559,0.45123503,-0.0048887115,0.093798324,0.9475594,-0.0069135027,-0.034705993,-0.004736243,-0.013622288,-0.013838635,-0.02705181,0.06047232,0.2670264,0.29393423,0.6622067,0.4472953,0.0,0.07077509,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.2697282,0.6546849,0.45197466,-0.002282673,0.09519863,0.95048225,-0.006343491,-0.039946433,-0.0067232046,-0.0072646635,-0.016287403,-0.023024112,0.06257566,0.28731847,0.29350907,0.6625049,0.44649467,0.0,0.07077973,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27135098,0.65494597,0.4526983,-0.008727176,0.094138354,0.9475185,-0.005776846,-0.03071323,-0.006853891,-0.009463538,-0.014670098,-0.02175298,0.06221812,0.27885982,0.29280046,0.6618264,0.44508597,0.0,0.07083756,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.2696804,0.6551782,0.45430124,-0.004462691,0.095417544,0.9484041,-0.0064506717,-0.035258804,-0.0057268655,-0.010024292,-0.010404948,-0.022863131,0.05865317,0.2593795,0.29223356,0.6614648,0.4457069,0.0,0.07083333,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.26960975,0.6557141,0.45364714,-0.0044629322,0.09433082,0.9451806,-0.004943534,-0.03531313,-0.0053330325,-0.008243471,-0.017002285,-0.027908467,0.0625367,0.2669066,0.29095805,0.6610071,0.44704035,0.0,0.08024989,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27059725,0.6552275,0.45203632,-0.0033645092,0.09346475,0.9473203,-0.004720073,-0.03315088,-0.0057988074,-0.010324185,-0.013535736,-0.021179173,0.06257398,0.26814172,0.2912415,0.66123855,0.44756112,0.0,0.08017493,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.26926947,0.65482914,0.45108706,0.0010528079,0.09361838,0.94690406,-0.0046339454,-0.037974507,-0.0050333366,-0.008755234,-0.0111239245,-0.022014515,0.06372543,0.2762726,0.29039115,0.6615655,0.4487613,0.0,0.080069125,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.5
0.27013117,0.655311,0.45192736,-0.0055766143,0.094111115,0.94779027,-0.005312412,-0.032086525,-0.006815246,-0.008923618,-0.014091127,-0.019604214,0.06392938,0.29093182,0.28925738,0.66071135,0.4490854,0.0,0.08008157,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.2710501,0.65530324,0.45238096,-0.0040007667,0.095008194,0.9462117,-0.004150243,-0.034716178,-0.0042925724,-0.0073602693,-0.015347352,-0.017142618,0.064534746,0.28207463,0.28854877,0.65994245,0.44987252,0.0,0.08047508,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26891363,0.6560182,0.45437852,-0.0062020905,0.09549841,0.9459534,-0.0065100174,-0.033377614,-0.0041226307,-0.010168081,-0.015217732,-0.023504104,0.061218955,0.28469375,0.28897393,0.6595962,0.44894207,0.0,0.080886394,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.2680863,0.65565085,0.45381993,-0.0011866142,0.09559138,0.94585896,-0.0048301877,-0.03463245,-0.004984474,-0.0074964846,-0.016387286,-0.027928418,0.062250357,0.28645006,0.28826532,0.6600939,0.4488458,0.0,0.081183866,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26878223,0.65546244,0.45085245,-0.004459839,0.09253955,0.94743943,-0.003637036,-0.032567475,-0.0037290184,-0.008538773,-0.016910773,-0.022450294,0.06262743,0.28220055,0.28613946,0.65783983,0.4457947,0.0,0.07198296,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26925373,0.6546936,0.45354173,0.00075386,0.09502853,0.9470823,-0.0065875323,-0.036379267,-0.0028721383,-0.0071428497,-0.00979299,-0.026971804,0.061616864,0.27870494,0.28613946,0.6580403,0.44562963,0.0,0.072216384,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26766685,0.6551374,0.4522772,-0.0015169322,0.094562925,0.9472875,-0.0056580068,-0.03301916,-0.0028493041,-0.004600756,-0.009709813,-0.02198576,0.059573006,0.2954357,0.28628117,0.65732557,0.44558582,0.0,0.07203982,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.2681438,0.6556496,0.45357952,-0.0045127245,0.09561441,0.9504914,-0.0060344716,-0.033586618,-0.0013378449,-0.006608515,-0.013810484,-0.01936026,0.060674503,0.30478105,0.28769842,0.6570256,0.4458656,0.0,0.07163133,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26781422,0.6553066,0.4516058,-0.0038178528,0.09487695,0.9498669,-0.0055651185,-0.03637496,-0.002472612,-0.010347754,-0.015512841,-0.017614368,0.05843987,0.29664606,0.2888322,0.6569641,0.4464461,0.0,0.07163133,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26736218,0.6560049,0.45210242,-0.00066643255,0.09481566,0.94805294,-0.0033011877,-0.0350879,-0.0029208306,-0.009707858,-0.0102828825,-0.024097875,0.059586428,0.28531927,0.2888322,0.6574957,0.4462066,0.0,0.07163133,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26867038,0.6561609,0.452703,-0.0030671358,0.09386595,0.9497713,-0.0055042533,-0.03503844,-0.0042494396,-0.009349206,-0.014274921,-0.020493396,0.06043697,0.28535557,0.28925738,0.6580633,0.44625068,0.0,0.07163133,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26879615,0.6557734,0.45006433,-0.0039821975,0.09294649,0.9485844,-0.0054574613,-0.035316676,-0.0036088387,-0.009625611,-0.014607513,-0.020608932,0.061190344,0.28640845,0.2901077,0.6602228,0.4469549,0.0,0.072120376,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26866624,0.6561396,0.4536473,0.0018137442,0.09596133,0.94764066,-0.00439346,-0.038038738,-0.0058239507,-0.0073784706,-0.012081463,-0.02128866,0.060403034,0.2871403,0.28982428,0.6590465,0.44653043,0.0,0.07154331,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26796067,0.6565236,0.45335233,-0.0064165904,0.09439826,0.9471716,-0.005637968,-0.036657725,-0.0021224907,-0.008594395,-0.012800892,-0.02020606,0.060771864,0.30499914,0.2913832,0.65917987,0.44692075,0.0,0.07162986,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26967487,0.6554054,0.45393622,-0.003549606,0.0948915,0.9469291,-0.006171641,-0.0389594,-0.0022347104,-0.0072091413,-0.010247741,-0.018244563,0.059583575,0.28630018,0.29223356,0.65963465,0.44613412,0.0,0.07131492,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.2690621,0.657043,0.45300385,-0.00019271392,0.094802335,0.9467698,-0.004853142,-0.040115967,-0.0029522935,-0.011937727,-0.012784394,-0.019442823,0.059318397,0.2870495,0.29265872,0.6600888,0.44766515,0.0,0.07122825,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.2674957,0.6566849,0.45273238,0.0015233075,0.09479308,0.9522558,-0.0049828254,-0.042014945,-0.0075293286,-0.01374689,-0.01049354,-0.014885613,0.056052607,0.27830714,0.29294217,0.65909874,0.44584975,0.0,0.071200185,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26597652,0.65622234,0.45366016,-0.0015642298,0.09550495,0.952123,-0.0037585306,-0.032342613,-0.0056322077,-0.00887097,-0.010037997,-0.014428392,0.05541798,0.29770306,0.29336736,0.65893143,0.44622153,0.0,0.071001366,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26701167,0.65558946,0.4526949,0.0040890495,0.09522064,0.952241,-0.004245,-0.039282065,-0.0042435857,-0.008364992,-0.0112950085,-0.019188803,0.057742033,0.30157274,0.29350907,0.65793496,0.4464257,0.0,0.07108599,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26773804,0.65605134,0.4519555,0.0069419155,0.09483622,0.95029724,-0.0059297127,-0.035916854,-0.0040237727,-0.0067232754,-0.012244356,-0.019246243,0.057217598,0.29745886,0.29435942,0.6587856,0.4474746,0.0,0.071056545,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26964608,0.65574694,0.45316368,0.0004144376,0.09508069,0.9510829,-0.0052260244,-0.03915377,-0.0018934486,-0.007878624,-0.016123738,-0.014533512,0.057468735,0.28779992,0.29435942,0.6590148,0.44789302,0.0,0.07145705,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26682472,0.65512425,0.4512016,-0.0016115378,0.09508838,0.951994,-0.0037384618,-0.035113543,-0.003478012,-0.008298955,-0.010273699,-0.013597554,0.055381384,0.2957114,0.2954932,0.6583819,0.44703665,0.0,0.07122921,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.2689113,0.65691674,0.4527265,-0.0013124868,0.09454811,0.95146096,-0.0055369716,-0.039788317,-0.0035950746,-0.010664591,-0.017154813,-0.017310003,0.05865624,0.2758378,0.29634354,0.65829176,0.4470235,0.0,0.07134353,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.2670756,0.6555483,0.45070267,0.0019738302,0.09361619,0.9547131,-0.0035573964,-0.037955448,-0.0054846257,-0.008756628,-0.011449485,-0.016754122,0.057237975,0.29391035,0.29620183,0.65807134,0.44673046,0.0,0.07165641,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.2672783,0.65592325,0.45211563,0.004123561,0.09471513,0.9499518,-0.005225406,-0.039814,-0.0032939743,-0.0092397705,-0.007409245,-0.01656131,0.0591128,0.3006244,0.29634354,0.658343,0.44744483,0.0,0.08083675,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26643956,0.6556243,0.45358565,0.0059749186,0.0969345,0.951154,-0.0040498897,-0.034295607,-0.0037652515,-0.008489753,-0.008914774,-0.01742417,0.058732964,0.30865592,0.29634354,0.6573524,0.44845825,0.0,0.080702595,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26551586,0.6554019,0.45273775,0.0035653352,0.096631855,0.95531696,-0.003494629,-0.032948356,-0.0040641446,-0.00878807,-0.0107360855,-0.019220896,0.05671543,0.308454,0.29705215,0.6577154,0.44772923,0.0,0.08110616,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.2666279,0.6557568,0.45068222,0.0048982534,0.095588945,0.9519891,-0.0045041586,-0.04195496,-0.0060054073,-0.008337068,-0.010177787,-0.014739231,0.055689495,0.29035628,0.2967687,0.65749645,0.4481455,0.0,0.081287205,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.5
0.26683226,0.6561292,0.4496686,0.0053213066,0.09469259,0.9528254,-0.0042209104,-0.045394473,-0.0044000354,-0.010775364,-0.0007005166,-0.017078953,0.055717077,0.294162,0.29691043,0.6573531,0.4501364,0.0,0.07338902,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
0.26792967,0.65611637,0.4490636,0.0046589524,0.09605259,0.9576133,-0.0051632035,-0.040927485,-0.006905106,-0.009115672,-0.0053313402,-0.018992683,0.056128055,0.2906703,0.29761904,0.65768707,0.45014173,0.0,0.08091024,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.51190484
